Year,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2015,MD,27237349.947,425592.0,12796513.24,12352788.309999999,443724.93
2015,ME,3531728.2,45225.0,2296795.99,2214812.62,81983.37
2015,MI,14085145.0,159859.0,8861998.4,8802559.620000001,59438.780000000006
2015,MN,16750769.25,261074.0,12258295.049999999,12113445.46,144849.58999999997
2015,MO,16092970.68,201511.0,24656299.479999997,24586731.19,69568.29000000001
2015,MS,2265137.0,51162.0,3764335.3200000003,3664856.41,99478.91
2015,MT,1686883.0,22587.0,1642555.3199999998,1612384.9200000002,30170.4
2015,NC,35282839.7,469556.0,27573484.73,27321656.57,251828.16
2015,ND,957104.0,16063.0,775865.38,768022.79,7842.589999999999
2015,NE,1764953.0,29187.0,2752436.25,2736015.41,16420.839999999997
2015,NH,2941476.5,49492.0,1919714.45,1914936.84,4777.610000000001
2015,NJ,30645066.531999998,487945.0,26244738.43,25982662.54,262075.88999999998
2015,NM,8011782.5,117144.0,4159056.75,4149005.4699999997,10051.279999999999
2015,NV,12590529.578,156091.0,7953274.42,7388627.649999999,564646.77
2015,NY,65391232.119,888095.0,43357949.54000001,43254643.33,103306.21000000002
2015,OH,54518396.4,864236.0,31188357.81,31161746.44,26611.37
2015,OK,6991791.65,94835.0,8982033.84,8854622.059999999,127411.78
2015,OR,18769943.926,280101.0,10091912.829999998,9846595.58,245317.25
2015,PA,52227147.94,721196.0,29086054.32,28096520.72,989533.5999999999
2015,RI,3756085.0,61154.0,2143039.37,2121161.8899999997,21877.48
2015,SC,9039339.0,131880.0,6010042.75,6004730.27,5312.4800000000005
2015,SD,622691.0,10224.0,912045.96,906606.4099999999,5439.55
2015,TN,19653022.2,283281.0,13064304.94,13025918.03,38386.909999999996
2015,TX,2904059.0,31796.0,5467865.869999999,5414543.840000001,53322.030000000006
2015,UT,5329776.800000001,79475.0,4388698.82,4360468.850000001,28229.97
2015,VA,12874144.647999998,201300.0,10609674.42,10539433.14,70241.28
2015,VT,2540355.5,39043.0,2528410.1399999997,2528008.17,401.96999999999997
2015,WA,24027679.58,352151.0,10989024.780000001,10884017.85,105006.93000000001
2015,WI,25997488.3,317925.0,20550350.61,20129787.490000002,420563.12
2015,WV,7936916.0,108856.0,5423466.41,5362738.28,60728.13
2015,WY,970570.5,12879.0,1016062.28,1016062.28,0.0
2015,XX,733614960.234,10664410.0,567224467.9,559286768.6099999,7937699.289999999
2016,AK,1509027.112,27498.0,1736619.57,1729515.01,7104.56
2016,AL,4064717.477,76836.0,4012349.95,3702262.6100000003,310087.33999999997
2016,AR,3656479.5,56320.0,2211635.8,2200674.16,10961.64
2016,AZ,46024605.1,590454.0,25801680.11,25582258.869999997,219421.24000000002
2016,CA,37821256.599999994,514173.0,36655209.87,35242631.28,1412578.59
2016,CO,19855361.82,343671.0,12229002.93,12154985.059999999,74017.87000000001
2016,CT,13438846.0,242897.0,14042347.239999998,13955093.729999999,87253.51000000001
2016,DC,2145852.0,41047.0,1094928.5299999998,1084142.1,10786.43
2016,DE,3746214.5,71823.0,3086110.8499999996,2732008.0999999996,354102.74999999994
2016,FL,30353250.7,444656.0,17632399.86,17612576.15,19823.71
2016,GA,15720971.98,230865.0,9068210.1,8964819.97,103390.13
2016,HI,3321246.0,48236.0,16278777.66,16277608.440000001,1169.22
2016,IA,3305121.0,48817.0,1772539.49,1761011.96,11527.530000000002
2016,ID,1956479.7,23809.0,1660026.1,1644005.8900000001,16020.210000000001
2016,IL,7013689.55,84736.0,3904354.3000000003,3805733.18,98621.12000000001
2016,IN,15998953.86,194912.0,13925800.36,13756025.7,169774.66
2016,KS,4065301.8,57207.0,5019873.25,4801748.69,218124.56
2016,KY,8746387.3,133926.0,5770895.57,5709279.46,61616.10999999999
2016,LA,7522583.0,126771.0,4717872.33,4599474.69,118397.64
2016,MA,21025621.431,340027.0,11360057.66,10679988.45,680069.21
2016,MD,27450617.711999997,416535.0,12587805.91,12204244.61,383561.3
2016,ME,2974103.5,39564.0,1962703.64,1877921.71,84781.93
2016,MI,15799255.64,186268.0,9500005.459999999,9450084.59,49920.869999999995
2016,MN,15124791.56,237821.0,9996184.27,9873446.900000002,122737.37000000001
2016,MO,15448236.43,194808.0,22742097.08,22682103.439999998,59993.64
2016,MS,2385554.0,53042.0,2422507.01,2298955.2600000002,123551.75
2016,MT,2616174.4,37846.0,2011373.46,2005813.92,5559.54
2016,NC,33426818.5,440753.0,26689016.39,26468161.6,220854.79
2016,ND,878397.0,14931.0,656382.6199999999,652993.6900000001,3388.93
2016,NE,1780602.0,29434.0,2824806.83,2808675.41,16131.420000000002
2016,NH,1848064.9,32059.0,1418394.06,1414490.34,3903.7200000000003
2016,NJ,36527853.32,552301.0,28988475.689999998,28706957.339999996,281518.35000000003
2016,NM,8196995.5,120775.0,3735800.75,3723999.82,11800.93
2016,NV,13808619.34,167626.0,8007222.29,7535216.02,472006.27
2016,NY,64319608.155999996,868128.0,42390555.480000004,42303672.78999999,86882.68999999999
2016,OH,54242452.526,847729.0,28269067.02,28207808.380000003,61258.64
2016,OK,7053810.0,96398.0,9107254.53,8976308.440000001,130946.09
2016,OR,16324070.0,249714.0,6957606.42,6929151.380000001,28455.039999999997
2016,PA,54504351.901,746902.0,25935117.88,25286434.099999998,648683.78
2016,RI,3528989.0,56322.0,1854735.4,1854113.2000000002,622.2
2016,SC,8072873.0,114338.0,4845948.1899999995,4841318.08,4630.11
2016,SD,674984.0,11000.0,1070074.0699999998,1067141.41,2932.66
2016,TN,20504252.7,298005.0,10907771.93,10859470.0,48301.93000000001
2016,TX,3021648.0,34148.0,4946861.300000001,4884237.07,62624.23
2016,UT,5543867.4,76583.0,4048544.08,4023462.91,25081.17
2016,VA,12141822.401,191303.0,8894941.98,8856522.58,38419.4
2016,VT,2386897.0,37273.0,2013253.67,2012561.89,691.78
2016,WA,23896482.13,348331.0,10777042.850000001,10683972.89,93069.95999999999
2016,WI,24816546.597999997,300435.0,18314472.270000003,17913124.0,401348.26999999996
2016,WV,6531964.4,93655.0,3719089.2199999997,3670227.2199999997,48862.0
2016,WY,817238.75,10951.0,771345.57,771345.57,0.0
2016,XX,742976032.367,10667527.0,520169361.89,512344194.78999996,7825167.1
2017,AK,1597126.0,28990.0,1541589.0,1539794.3699999999,1794.6299999999999
2017,AL,3957395.45,72355.0,3148733.37,2987610.58,161122.79
2017,AR,3507156.9,57475.0,1498461.27,1493342.04,5119.2300000000005
2017,AZ,35273743.3,460050.0,18204761.01,18039945.52,164815.49
2017,CA,34968787.72,480587.0,28486857.54,27797684.44,689173.1
2017,CO,16971093.200000003,284445.0,10091715.48,10039209.979999999,52505.5
2017,CT,11034242.1,193978.0,10225166.5,10153574.42,71592.08
2017,DC,1751285.0,33556.0,783448.38,770487.66,12960.720000000001
2017,DE,2856540.4,53404.0,2280544.25,10655.76,2269888.49
2017,FL,31002846.6,438169.0,15481958.55,15447962.48,33996.07
2017,GA,15281229.5,222409.0,7795054.35,7723951.79,71102.56
2017,HI,3662690.5,49487.0,1851768.06,1851675.04,93.02000000000001
2017,IA,2507380.6,39516.0,1120487.22,1070770.25,49716.97
2017,ID,1871394.9,23390.0,1504694.0,1491123.75,13570.25
2017,IL,6524957.7,80277.0,3376999.25,3305595.02,71404.23000000001
2017,IN,12247759.0,155924.0,10212644.38,10120307.2,92337.18
2017,KS,5326596.3,76041.0,6207706.74,5955904.76,251801.97999999998
2017,KY,13556747.399999999,194327.0,7366909.88,7297877.34,69032.54000000001
2017,LA,7818546.5,141304.0,4050886.0300000003,3935042.75,115843.28
2017,MA,16131017.26,261301.0,9530378.61,9057970.6,472408.01
2017,MD,25342620.312,369007.0,10903219.66,10620904.379999999,282315.28
2017,ME,2204058.4,31042.0,1446046.3699999999,1396701.2,49345.17
2017,MI,13544727.453,170145.0,7445139.23,7418802.1,26337.13
2017,MN,13807646.61,218364.0,7554828.73,7474493.73,80335.0
2017,MO,13225831.550999999,170069.0,18699570.919999998,18641072.04,58498.88
2017,MS,2343256.0,50647.0,1491890.35,1387234.71,104655.63999999998
2017,MT,2702035.6,40076.0,1845434.77,1831125.19,14309.58
2017,NC,28748445.5,395262.0,22609137.42,22438502.42,170635.0
2017,ND,698416.0,12690.0,400752.17000000004,400243.49,508.67999999999995
2017,NE,1656366.0,29421.0,2921961.19,2850341.76,71619.43
2017,NH,1225678.47,19687.0,1005282.27,1004469.02,813.25
2017,NJ,26541072.900000002,391628.0,19995521.04,19826616.599999998,168904.44
2017,NM,7063066.51,101394.0,3108826.49,3092989.0,15837.489999999998
2017,NV,11673124.0,145186.0,6049218.539999999,5695425.9399999995,353792.6
2017,NY,51942393.479,736307.0,33007275.700000003,32972383.31,34892.39
2017,OH,53655264.912,759871.0,25325991.900000002,25254590.67,71401.23
2017,OK,6729599.0,90678.0,8058505.9399999995,7991725.36,66780.58
2017,OR,13931577.129999999,222432.0,4806791.2,4798418.46,8372.74
2017,PA,49711841.22,666240.0,22802066.65,22264658.229999997,537408.4199999999
2017,RI,3003559.0,49936.0,1443943.05,1443382.1,560.95
2017,SC,7130614.0,102900.0,3748938.0,3748163.31,774.69
2017,SD,549960.0,8858.0,537610.9,533068.66,4542.24
2017,TN,18240185.28,260880.0,6857717.36,6773108.54,84608.82
2017,TX,2944855.55,34013.0,3994003.69,3924986.4000000004,69017.29000000001
2017,UT,4170394.94,59536.0,2889781.63,2857992.5900000003,31789.04
2017,VA,8056432.74,138554.0,5644097.91,5577071.2,67026.70999999999
2017,VT,1900238.0,29806.0,1603004.4000000001,1602230.97,773.4300000000001
2017,WA,22313910.95,326978.0,7995985.77,7970135.25,25850.52
2017,WI,19468151.7,238130.0,12832491.98,12550907.740000002,281584.24
2017,WV,4937787.0,73014.0,2329669.41,2290586.46,39082.95
2017,WY,722522.1,9823.0,598426.86,597499.24,927.6200000000001
2017,XX,653187431.937,9368927.0,404698931.15000004,396788483.63,7910447.5200000005
2018,AK,1368172.0359999998,23946.0,1315734.37,1312924.98,2809.39
2018,AL,3542433.66,66914.0,2331927.36,2188610.91,143316.45
2018,AR,2737224.6500000004,47129.0,1080255.5,1077666.3399999999,2589.16
2018,AZ,26665272.3,351673.0,12058595.35,11942087.75,116507.59999999999
2018,CA,30086078.7,432085.0,22457414.479999997,22140122.910000004,317291.57
2018,CO,13671528.1,228355.0,7535650.43,7512304.9,23345.53
2018,CT,9538085.0,164585.0,8289861.299999999,8244787.750000001,45073.55
2018,DC,1328870.0,26712.0,552987.76,543187.97,9799.79
2018,DE,3069771.0,54839.0,82291.69,5987.450000000001,76304.24
2018,FL,24749055.552,354236.0,10487223.780000001,10445414.23,41809.55
2018,GA,13229168.5,192370.0,5597143.4799999995,5551426.4,45717.08
2018,HI,2935915.0,39389.0,1161830.1099999999,1161830.1099999999,0.0
2018,IA,1690254.5,26333.0,594324.92,576450.68,17874.239999999998
2018,ID,1435451.0,18388.0,1046514.55,1041753.9,4760.65
2018,IL,4334149.1,58169.0,1696913.95,1633710.73,63203.22
2018,IN,9506904.42,124508.0,6866722.03,6792862.55,73859.48
2018,KS,3229505.2,47285.0,3695070.58,3526052.87,169017.71
2018,KY,13710182.34,200902.0,5390796.92,5337361.8,53435.12
2018,LA,5223737.9,107998.0,2229012.74,2134339.7199999997,94673.02
2018,MA,13678775.350000001,224253.0,8178267.3100000005,7735948.529999999,442318.78
2018,MD,21556189.908,318228.0,8330920.890000001,8138417.47,192503.42
2018,ME,1841349.9,26301.0,1349841.42,1311058.58,38782.84
2018,MI,10646345.33,144725.0,5551926.5200000005,5537957.65,13968.869999999999
2018,MN,10137374.88,169739.0,5529516.470000001,5433194.390000001,96322.08000000002
2018,MO,9596023.85,135263.0,13266843.04,13203500.690000001,63342.35
2018,MS,2084503.0,45231.0,1343834.2399999998,1253028.39,90805.84999999999
2018,MT,2418896.75,37330.0,1333415.26,1318822.83,14592.43
2018,NC,19528111.0,277396.0,17025504.12,16905952.63,119551.49
2018,ND,523697.5,10046.0,226037.31,225346.66000000003,690.6500000000001
2018,NE,1538965.1,27380.0,2602575.87,2483527.3500000006,119048.52
2018,NH,1190243.01,18601.0,911952.41,911800.59,151.82
2018,NJ,20560387.805,313247.0,14645112.36,14520750.549999999,124361.81000000001
2018,NM,5625930.08,82093.0,2156529.67,2147045.26,9484.41
2018,NV,9697593.3,119515.0,4577086.779999999,4393596.93,183489.85000000003
2018,NY,42204816.97,628702.0,12205236.59,12145071.8,60164.79000000001
2018,OH,31684719.124,502661.0,14832160.77,14775971.6,56189.170000000006
2018,OK,5614467.0,75650.0,5811364.61,5755912.170000001,55452.44
2018,OR,9526054.8,157295.0,2895644.88,2888359.06,7285.82
2018,PA,26969096.488,396528.0,13300719.05,12894556.469999999,406162.57999999996
2018,RI,2326979.5,41094.0,1292183.13,1292048.23,134.9
2018,SC,5350565.0,79041.0,2522115.05,2521833.08,281.97
2018,SD,406900.0,6454.0,476619.08999999997,466428.73000000004,10190.36
2018,TN,13434979.9,167499.0,4291523.99,4251023.08,40500.90999999999
2018,TX,2474556.455,30796.0,3139474.71,3063946.35,75528.35999999999
2018,UT,3201332.0,47579.0,1929068.24,1903751.33,25316.909999999996
2018,VA,6081506.1110000005,104749.0,5917524.57,5863450.959999999,54073.61
2018,VT,1524813.0,23554.0,1353471.84,1352771.77,700.07
2018,WA,17507121.78,260557.0,5163664.850000001,5130781.84,32883.009999999995
2018,WI,13868057.6,181935.0,8428126.54,8225286.720000001,202839.82
2018,WV,3551134.5,54641.0,1487532.87,1477878.06,9654.81
2018,WY,551781.7,8267.0,486241.76,483274.1,2967.6600000000003
2018,XX,494282935.32699996,7354415.0,276327428.57,272130382.88,4197045.69
2019,AK,1113956.0,19541.0,1011180.18,1002142.56,9037.62
2019,AL,2773846.46,52220.0,1939045.57,1820959.26,118086.31
2019,AR,2124069.0,39154.0,758111.68,757251.3,860.38
2019,AZ,22044408.1,294211.0,10175668.259999998,10115731.04,59937.219999999994
2019,CA,25343730.4,378860.0,17264930.92,17174278.189999998,90652.73
2019,CO,11222119.899999999,184726.0,5721581.96,5700940.96,20641.0
2019,CT,8904132.3,150641.0,7572315.379999999,7522258.1,50057.28
2019,DC,1199244.0,23511.0,531728.47,523139.51999999996,8588.95
2019,DE,2764429.3,49691.0,71357.5,14516.789999999999,56840.71
2019,FL,19554995.84,287305.0,9276594.739999998,9249233.89,27360.85
2019,GA,11944053.5,173576.0,4792769.970000001,4761170.76,31599.210000000003
2019,HI,2089169.0,29883.0,716271.99,716271.99,0.0
2019,IA,1501326.24,25721.0,574093.65,537444.75,36648.9
2019,ID,1282938.0,16852.0,826647.77,825367.98,1279.79
2019,IL,3725954.0,55056.0,1938214.93,1896811.19,41403.74
2019,IN,8364620.73,113564.0,5438114.2,5387746.75,50367.45
2019,KS,1920790.75,32034.0,2191539.96,2080360.63,111179.33
2019,KY,9345094.5,137444.0,3662259.69,3630644.38,31615.309999999998
2019,LA,4536611.7,101609.0,2134379.39,2040593.7,93785.69
2019,MA,11687480.3,193882.0,6936684.37,6472157.959999999,464526.41000000003
2019,MD,19252727.859,284721.0,7850139.27,7706358.42,143780.85
2019,ME,1797145.0,27175.0,1218823.12,1186846.96,31976.159999999996
2019,MI,8769422.574,130751.0,4220929.600000001,4216658.2,4271.4
2019,MN,7621424.94,137120.0,3772638.3299999996,3690363.01,82275.32
2019,MO,7105315.24,106143.0,8717814.59,8698732.9,19081.690000000002
2019,MS,1730089.0,39282.0,1056789.71,961091.6499999999,95698.06
2019,MT,2182379.7,33865.0,987090.6499999999,977175.3500000001,9915.3
2019,NC,17264055.91,243230.0,15556469.21,15460681.059999999,95788.15
2019,ND,371650.0,8262.0,146308.40999999997,146229.2,79.21
2019,NE,1061300.0,20259.0,1918497.94,1915470.8099999998,3027.13
2019,NH,1405202.3199999998,23892.0,1116138.1300000001,1115850.13,288.0
2019,NJ,18066359.556999996,279990.0,14083988.31,13831824.580000002,252163.72999999998
2019,NM,4467692.612,67588.0,1608392.4100000001,1601752.1400000001,6640.27
2019,NV,7921672.5,98866.0,3090173.5999999996,3076865.57,13308.03
2019,NY,34557894.1,546403.0,18061999.41,17996745.83,65253.58
2019,OH,25339399.3,426535.0,10252565.59,10177804.36,74761.23
2019,OK,4433211.0,61125.0,3787536.6,3751348.0600000005,36188.54
2019,OR,7513600.0,132076.0,2039852.98,2035650.71,4202.2699999999995
2019,PA,18129033.919999998,275267.0,9454689.39,9112116.55,342572.83999999997
2019,RI,1819099.0,34174.0,1210146.95,1209917.33,229.62
2019,SC,4338482.6,64190.0,1948197.03,1947960.5799999998,236.45
2019,SD,331615.6,5491.0,332182.06,321933.29000000004,10248.77
2019,TN,9829387.52,126125.0,2722416.77,2621273.1100000003,101143.66
2019,TX,1927481.4,25901.0,2524568.34,2463273.67,61294.670000000006
2019,UT,2917619.6500000004,45897.0,1411897.09,1396952.91,14944.18
2019,VA,7177089.260000001,147111.0,36854021.129999995,36804362.45,49658.68
2019,VT,1205707.0,17682.0,954723.72,954649.45,74.27000000000001
2019,WA,14227172.46,217434.0,4101295.86,4042809.85,58486.01
2019,WI,10400998.0,147428.0,6079012.55,5895668.340000001,183344.21000000002
2019,WV,2426340.25,40010.0,1004692.2400000001,1000398.4100000001,4293.83
2019,WY,427293.0,6742.0,403530.93000000005,402677.68000000005,853.25
2019,XX,404711330.95600003,6250575.0,261841636.57,258430691.02,3410945.55
2020,AK,1025765.0,17339.0,824316.57,821057.53,3259.04
2020,AL,2429680.55,45949.0,1634574.6400000001,1571877.1600000001,62697.48
2020,AR,1743901.8,31588.0,631861.74,631575.48,286.26
2020,AZ,19521213.18,260237.0,8755851.469999999,8691944.899999999,63906.57
2020,CA,23110213.5,355524.0,14061712.16,13706256.56,355455.6
2020,CO,10427615.93,171445.0,5043768.23,5029197.41,14570.82
2020,CT,7732362.7,131753.0,6879863.59,6799985.39,79878.20000000001
2020,DC,1125421.51,21157.0,434441.24,428284.91000000003,6156.33
2020,DE,2241798.7,39110.0,559925.1000000001,534816.8999999999,25108.199999999997
2020,FL,19399228.15,282006.0,9291803.05,9270984.94,20818.11
2020,GA,10998274.1,159172.0,4372479.7,4361854.5,10625.2
2020,HI,1882595.0,28176.0,624192.38,624192.38,0.0
2020,IA,1708762.3,30596.0,729770.15,651670.74,78099.40999999999
2020,ID,1951531.6,27742.0,1007705.7,994215.19,13490.51
2020,IL,3685843.85,57806.0,1965935.65,1913675.93,52259.72
2020,IN,8759562.936,119575.0,4732222.1,4714755.46,17466.64
2020,KS,1607857.4,28670.0,1637219.72,1551744.78,85474.94
2020,KY,6606807.2,100564.0,2251130.95,2211396.1100000003,39734.84
2020,LA,4437740.5,102287.0,2488173.6199999996,2487686.09,487.53000000000003
2020,MA,10966427.9,184231.0,6462454.78,6058336.16,404118.62
2020,MD,18519920.740000002,265981.0,7215997.4399999995,7094070.99,121926.44999999998
2020,ME,1833074.0,28659.0,1309885.0,1239478.7400000002,70406.26000000001
2020,MI,8166432.517,126885.0,3627707.4099999997,3621825.28,5882.13
2020,MN,7547515.18,138923.0,3818938.4800000004,3737345.31,81593.17
2020,MO,6057787.2,90275.0,5929452.33,5916404.26,13048.07
2020,MS,1424504.26,33354.0,805912.92,731796.8400000001,74116.08
2020,MT,2016875.2999999998,32194.0,937142.5700000001,934169.29,2973.2799999999997
2020,NC,16171261.78,222648.0,14139758.349999998,14070499.940000001,69258.41
2020,ND,354559.25,8500.0,186138.2,185967.53999999998,170.66
2020,NE,1018480.7,19484.0,1565419.96,1563965.02,1454.94
2020,NH,1342290.865,22649.0,1023938.49,1017507.59,6430.9
2020,NJ,16923001.97,259165.0,12853986.38,12753781.209999999,100205.17
2020,NM,3750344.316,56963.0,955597.01,945418.81,10178.2
2020,NV,8011609.5,97600.0,3585709.0,3570644.3200000003,15064.68
2020,NY,30377058.28,482069.0,13671504.510000002,13638586.48,32918.030000000006
2020,OH,23500289.12,404701.0,9541175.46,9494300.709999999,46874.75
2020,OK,4115805.4,56151.0,3016304.2399999998,2992653.21,23651.03
2020,OR,7446068.5,133544.0,1761133.5099999998,1758450.18,2683.33
2020,PA,15997310.582,237384.0,8542122.39,8397836.850000001,144285.53999999998
2020,RI,1695604.0,32414.0,885837.45,885785.54,51.910000000000004
2020,SC,3785019.2,55631.0,1663517.48,1660708.57,2808.9100000000003
2020,SD,276972.5,5131.0,269861.39,265122.1,4739.29
2020,TN,8329187.739999999,114460.0,2513373.3200000003,2366774.7199999997,146598.6
2020,TX,1825841.2,25427.0,2499887.83,2449989.7199999997,49898.11
2020,UT,3132683.26,51556.0,1279023.3599999999,1266476.83,12546.529999999999
2020,VA,7535710.109999999,159817.0,56648622.129999995,56599803.73,48818.4
2020,VT,1109131.0,15765.0,831680.55,830709.46,971.0899999999999
2020,WA,12732768.0,205664.0,3754852.91,3715561.02,39291.89
2020,WI,9279945.3,139978.0,5425266.94,5311548.75,113718.19
2020,WV,2038892.9500000002,34275.0,856267.01,851985.73,4281.28
2020,WY,353475.82,5725.0,373696.42,373626.47,69.95
2020,XX,373125895.387,5826561.0,256513761.46000004,253447888.36,3065873.1
2021,AK,1038635.0,17140.0,800182.76,796701.01,3481.75
2021,AL,2289184.01,45288.0,1550053.27,1506593.8599999999,43459.41
2021,AR,1417159.7,26053.0,482527.19,482255.54000000004,271.65
2021,AZ,18290497.96,252936.0,7845656.95,7771094.65,74562.29999999999
2021,CA,22037093.172,360820.0,13104158.53,12338722.6,765435.93
2021,CO,10150733.77,171336.0,4881222.15,4863594.069999999,17628.08
2021,CT,7269404.4,134650.0,6635982.83,6581645.43,54337.4
2021,DC,1159468.0,24666.0,308821.2,307591.55,1229.65
2021,DE,2545776.0,43594.0,1363106.5899999999,1351159.18,11947.41
2021,FL,19562363.17,291954.0,9461937.51,9424459.35,37478.16
2021,GA,10833998.9,156272.0,3851700.64,3841633.4699999997,10067.17
2021,HI,1668066.13,27030.0,354216.70999999996,354216.70999999996,0.0
2021,IA,2057811.2,39875.0,880431.04,724911.92,155519.12
2021,ID,2083419.0,31005.0,1024785.4,1007567.88,17217.52
2021,IL,4032240.2,67291.0,2340425.84,2068782.73,271643.11
2021,IN,9507441.38,132679.0,4079566.87,4074213.3999999994,5353.47
2021,KS,1578788.0,30130.0,1493539.12,1410764.33,82774.79000000001
2021,KY,6782229.300000001,101836.0,1896903.74,1845400.92,51502.82
2021,LA,4570896.9399999995,108923.0,2254533.4699999997,2254427.62,105.85
2021,MA,10905921.1,195227.0,5964450.279999999,5695926.05,268524.23
2021,MD,17338923.259999998,257770.0,6001295.48,5893834.85,107460.63
2021,ME,1927485.6,31535.0,1324435.12,1263322.54,61112.58
2021,MI,8542758.799,143216.0,2845487.5200000005,2836097.5,9390.02
2021,MN,7545376.0,143292.0,3485206.9,3399280.91,85925.98999999999
2021,MO,5712917.1,90532.0,4411312.3,4398626.4399999995,12685.86
2021,MS,1819870.2,41316.0,888835.8899999999,786241.04,102594.85
2021,MT,2042569.4540000001,33124.0,882947.2999999999,876211.6499999999,6735.65
2021,NC,18412898.78,268864.0,13607612.870000001,13528503.33,79109.54000000001
2021,ND,348056.5,8940.0,159177.03999999998,158947.43,229.61
2021,NE,1458441.0,29170.0,1728916.9300000002,1725398.72,3518.21
2021,NH,1313218.237,23833.0,757515.1499999999,757170.6199999999,344.53
2021,NJ,16357410.9,257188.0,10609420.809999999,10431290.030000001,178130.78
2021,NM,3362273.94,54172.0,858011.46,844895.76,13115.7
2021,NV,8117279.0,99875.0,3143390.17,3121424.3,21965.87
2021,NY,29320137.48,489949.0,11615339.01,11588728.89,26610.12
2021,OH,22190465.68,399330.0,8322797.37,8282815.890000001,39981.479999999996
2021,OK,4259845.0,60753.0,2795811.18,2763137.29,32673.89
2021,OR,6923725.4,130502.0,1605549.6400000001,1601405.19,4144.45
2021,PA,14521450.120000001,225483.0,8516186.11,8325667.76,190518.35
2021,RI,1659591.4,34844.0,832368.17,832327.53,40.64
2021,SC,3984862.5,54086.0,1610977.84,1608165.2000000002,2812.6400000000003
2021,SD,260581.05,5294.0,314132.63,307950.78,6181.85
2021,TN,6989433.5,100161.0,2159198.38,2030525.66,128672.72
2021,TX,1819604.4,28396.0,2047743.0899999999,1977158.57,70584.52
2021,UT,2876549.25,52123.0,1023931.7999999999,1014176.9199999999,9754.88
2021,VA,7191602.609999999,165568.0,69390700.4,69338678.83,52021.56999999999
2021,VT,1138167.0,16535.0,849514.4400000001,849116.27,398.16999999999996
2021,WA,12006489.75,205964.0,3092011.1999999997,3058589.4499999997,33421.75
2021,WI,9254126.95,148422.0,5276375.02,5112027.54,164347.47999999998
2021,WV,1912142.46,33841.0,986782.58,973974.1799999999,12808.400000000001
2021,WY,351875.08,5729.0,371936.92,368626.64,3310.2799999999997
2021,XX,365348611.991,5960730.0,252467961.76,248807283.01,3660678.75
2022,AK,953280.3,15646.0,636080.44,635239.11,841.3299999999999
2022,AL,2018054.0,40849.0,1322357.76,1275817.4699999997,46540.29
2022,AR,1387579.1,26157.0,519744.69,519283.18999999994,461.5
2022,AZ,17146690.0,240356.0,6588508.949999999,6417266.510000001,171242.44
2022,CA,20423350.8,351036.0,13521979.899999999,12991369.14,530610.76
2022,CO,9545172.86,164417.0,4591717.699999999,4565360.41,26357.289999999997
2022,CT,6799370.7,129034.0,6416862.87,6379047.18,37815.69
2022,DC,1051778.9,22524.0,215337.6,213183.19,2154.41
2022,DE,2395612.6,39544.0,1459495.7399999998,1448597.3,10898.439999999999
2022,FL,17552060.619999997,269265.0,9870159.8,9835115.450000001,35044.350000000006
2022,GA,10089219.8,146783.0,3559945.6399999997,3551948.2299999995,7997.41
2022,HI,1526779.0,25564.0,245333.89999999997,245304.53999999998,29.360000000000003
2022,IA,2001826.4,42238.0,1119108.42,746401.5800000001,372706.83999999997
2022,ID,2224308.0,33772.0,904283.72,899488.5599999999,4795.16
2022,IL,4456988.35,75772.0,2712356.08,2333873.16,378482.92000000004
2022,IN,9933660.67,140424.0,4055141.0300000003,4025535.4800000004,29605.55
2022,KS,1517853.5,29629.0,1152900.57,1144393.93,8506.64
2022,KY,5962211.56,93816.0,1263812.56,1216387.3599999999,47425.2
2022,LA,4569202.0,108287.0,2085951.06,2085914.57,36.489999999999995
2022,MA,9907609.48,186943.0,5455267.569999999,5202667.01,252600.55999999997
2022,MD,16302040.035,239524.0,4779959.959999999,4681394.32,98565.64
2022,ME,1787651.48,30463.0,1225757.6300000001,1180827.24,44930.39
2022,MI,8393011.82,148314.0,2929263.0700000003,2912558.42,16704.65
2022,MN,7073644.72,136356.0,3334284.45,3263239.6,71044.85
2022,MO,5622770.245,94562.0,3784753.16,3772492.37,12260.79
2022,MS,2046897.7,44808.0,960158.3200000001,848566.26,111592.06
2022,MT,2058513.1,33408.0,900189.64,896954.95,3234.6899999999996
2022,NC,14490137.440000001,212267.0,11304124.24,11234230.49,69893.75
2022,ND,337084.29000000004,9046.0,144136.03999999998,144008.51,127.53
2022,NE,1749634.0,34411.0,1907620.05,1907005.19,614.86
2022,NH,1274999.4109999998,23661.0,522309.09,515106.48000000004,7202.61
2022,NJ,15297669.48,244494.0,9847846.280000001,9311859.98,535986.3
2022,NM,3458212.0,59459.0,783253.76,773637.19,9616.57
2022,NV,6297827.0,64680.0,1910896.47,1770148.73,140747.74000000002
2022,NY,26812709.36,459768.0,9775233.66,9734657.63,40576.03
2022,OH,21111389.9,386403.0,8801720.61,8752745.38,48975.229999999996
2022,OK,5213044.1,77633.0,2936013.7199999997,2896850.8600000003,39162.86
2022,OR,6637268.1,126820.0,1454496.42,1432751.1600000001,21745.26
2022,PA,13723812.389999999,218779.0,8966780.149999999,8735551.629999999,231228.52
2022,RI,1624053.7,35369.0,913853.2,913830.35,22.849999999999998
