Year,Quarter,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2020,2,OK,977797.0,12904.0,742843.47,737429.9099999999,5413.5599999999995
2020,2,OR,1840205.05,31336.0,425669.68999999994,424806.4,863.29
2020,2,PA,3932812.442,55458.0,2091502.6,2062137.2599999998,29365.34
2020,2,RI,405171.0,7151.0,217768.35,217750.59000000003,17.76
2020,2,SC,1058730.5,15253.0,455310.3,454855.30999999994,454.99
2020,2,SD,69159.0,1182.0,76623.42000000001,75112.2,1511.22
2020,2,TN,2079825.08,27348.0,620601.28,584131.27,36470.01
2020,2,TX,450785.0,6050.0,671358.54,658866.53,12492.009999999998
2020,2,UT,824419.5,12559.0,327762.68,324547.95999999996,3214.72
2020,2,VA,1927390.63,37054.0,10103489.84,10089606.45,13883.39
2020,2,VT,274572.0,3748.0,213482.41999999998,212528.61,953.81
2020,2,WA,3074162.6,47642.0,937758.2699999999,926717.71,11040.56
2020,2,WI,2240228.1,32190.0,1349969.1,1324558.73,25410.370000000003
2020,2,WV,484717.3,7877.0,209508.63,209105.34,403.28999999999996
2020,2,WY,83832.0,1328.0,90622.91999999998,90611.12,11.8
2020,2,XX,89982671.11199999,1340596.0,57921365.21000001,57239998.599999994,681366.61
2020,3,AK,290461.0,4925.0,227477.87,226715.24,762.63
2020,3,AL,555962.4,10704.0,352431.4,341353.46,11077.94
2020,3,AR,420921.8,7654.0,156996.53999999998,156944.07999999996,52.46
2020,3,AZ,4884431.5,66125.0,2234895.88,2221874.9899999998,13020.89
2020,3,CA,5749450.7,90019.0,3540162.2900000005,3398715.2800000003,141447.01
2020,3,CO,2645232.11,44818.0,1265908.5899999999,1262666.52,3242.0699999999997
2020,3,CT,1933517.7,34565.0,1734534.48,1715586.08,18948.4
2020,3,DC,289439.0,5482.0,115066.90999999997,113018.70999999999,2048.2
2020,3,DE,589073.0,10500.0,281826.91,278152.51,3674.3999999999996
2020,3,FL,4936597.859999999,72508.0,2375902.46,2368315.6399999997,7586.820000000001
2020,3,GA,2781647.5,41069.0,1105532.26,1101875.73,3656.53
2020,3,HI,470445.0,7186.0,161283.62,161283.62,0.0
2020,3,IA,504485.0,8911.0,226129.57,176197.69999999998,49931.869999999995
2020,3,ID,514011.6,7489.0,260185.28,255605.6,4579.68
2020,3,IL,981504.55,15973.0,478302.23,465819.68000000005,12482.55
2020,3,IN,2282871.94,31821.0,1090521.23,1089131.38,1389.85
2020,3,KS,397190.0,7313.0,382697.91000000003,358632.68,24065.23
2020,3,KY,1181870.6,19589.0,472581.49,467137.31000000006,5444.18
2020,3,LA,1141583.0,27058.0,682922.14,682879.24,42.900000000000006
2020,3,MA,2779933.0,48771.0,1605733.88,1541477.92,64255.96000000001
2020,3,MD,4823884.279999999,69967.0,1847101.4500000002,1815142.3900000001,31959.059999999998
2020,3,ME,516384.0,8221.0,337503.14,317735.65,19767.489999999998
2020,3,MI,2055678.727,32986.0,883211.9400000001,881190.0299999999,2021.9099999999999
2020,3,MN,1958913.0,37287.0,1003816.5700000001,982383.0,21433.57
2020,3,MO,1600671.4000000001,24250.0,1493022.08,1488908.74,4113.34
2020,3,MS,359156.5,8703.0,195325.17,178327.7,16997.47
2020,3,MT,513432.19999999995,8413.0,251663.75,251257.23000000004,406.52
2020,3,NC,7359185.870000001,98177.0,6588487.73,6563280.85,25206.88
2020,3,ND,92489.0,2349.0,51280.450000000004,51224.700000000004,55.75
2020,3,NE,251199.7,4894.0,354929.57,354398.58999999997,530.98
2020,3,NH,341493.0,5905.0,267420.88,261104.34,6316.539999999999
2020,3,NJ,4321997.8,67617.0,3120713.5500000003,3107375.46,13338.09
2020,3,NM,1066165.8,16810.0,270862.55000000005,267364.19999999995,3498.3500000000004
2020,3,NV,2041572.0,25137.0,1075037.53,1070650.9,4386.63
2020,3,NY,7758220.4,127723.0,3467861.51,3460086.66,7774.849999999999
2020,3,OH,5921441.11,105308.0,2331419.09,2322626.43,8792.66
2020,3,OK,1106995.4,15395.0,778565.34,774982.0199999999,3583.3199999999997
2020,3,OR,1907600.45,35329.0,458924.41000000003,458068.05,856.36
2020,3,PA,3982385.3,60961.0,2094446.98,2052283.0499999998,42163.93000000001
2020,3,RI,440993.0,8799.0,227556.75,227544.57,12.18
2020,3,SC,850016.1,12634.0,369563.31,367675.94,1887.37
2020,3,SD,80496.5,1505.0,72745.01000000001,71669.47,1075.54
2020,3,TN,2001378.2,27695.0,619581.6699999999,584947.28,34634.39
2020,3,TX,464957.0,6612.0,606859.83,595984.16,10875.67
2020,3,UT,771484.05,13304.0,300104.22,296451.04,3653.1800000000003
2020,3,VA,1871364.68,42248.0,16546071.479999999,16533004.389999999,13067.09
2020,3,VT,278482.0,4003.0,208188.38,208181.14999999997,7.23
2020,3,WA,3253130.5,54165.0,946265.01,936148.5800000001,10116.43
2020,3,WI,2392282.15,37233.0,1362197.4100000001,1333649.2999999998,28548.109999999997
2020,3,WV,524484.0,8917.0,196693.03999999998,196060.32,632.72
2020,3,WY,89376.62,1488.0,92866.95999999999,92832.76,34.2
2020,3,XX,97584498.663,1553667.0,70013637.19,69195061.92,818575.27
2020,4,AK,227910.0,3901.0,184409.87,184261.51,148.36
2020,4,AL,591267.5,11278.0,369631.88,360752.39,8879.49
2020,4,AR,432252.5,8024.0,152566.64,152525.25,41.39
2020,4,AZ,4846756.48,65948.0,2152867.1599999997,2138465.12,14402.04
2020,4,CA,5796383.5,91875.0,3538531.66,3453581.42,84950.24
2020,4,CO,2593444.7800000003,43308.0,1200439.04,1196548.35,3890.69
2020,4,CT,1917622.5,34252.0,1711722.63,1690970.1799999997,20752.449999999997
2020,4,DC,295744.51,5858.0,88812.98999999999,88400.88,412.11
2020,4,DE,378628.0,6616.0,171337.57,169077.56,2260.01
2020,4,FL,5035891.279999999,74589.0,2405223.79,2398698.46,6525.33
2020,4,GA,2797097.6,40908.0,1101019.9699999997,1098902.0999999999,2117.87
2020,4,HI,484940.0,7527.0,136932.4,136932.4,0.0
2020,4,IA,526087.5,9657.0,191592.29,185453.33000000002,6138.96
2020,4,ID,522219.0,7722.0,262696.92,258831.16,3865.76
2020,4,IL,885421.2,14334.0,422805.88,406687.25,16118.630000000001
2020,4,IN,2314114.06,31973.0,1250387.99,1248693.7399999998,1694.25
2020,4,KS,410869.4,7366.0,400084.0,377602.84,22481.16
2020,4,KY,1727437.9000000001,25868.0,571418.96,559463.1200000001,11955.840000000002
2020,4,LA,1197582.0,28703.0,676139.7699999999,676137.0099999999,2.7600000000000002
2020,4,MA,2785008.4,49092.0,1662821.63,1594788.63,68033.0
2020,4,MD,4752138.9,68299.0,1776620.33,1745662.8199999998,30957.51
2020,4,ME,405546.0,6821.0,310796.23,297748.37,13047.859999999999
2020,4,MI,2109813.73,34236.0,891655.46,889429.1799999999,2226.2799999999997
2020,4,MN,1923587.52,35792.0,950122.24,931143.5499999999,18978.69
2020,4,MO,1480485.5499999998,22905.0,1308886.75,1306377.07,2509.68
2020,4,MS,378822.0,8862.0,195036.82,174622.57999999996,20414.24
2020,4,MT,520001.7,8320.0,229770.84999999998,228573.43,1197.4199999999998
2020,4,NC,3903903.0599999996,54530.0,3387497.86,3370833.14,16664.72
2020,4,ND,95300.25,2269.0,52642.52,52580.72000000001,61.8
2020,4,NE,270858.0,5369.0,355078.24,354746.18000000005,332.06
2020,4,NH,343785.06,6005.0,242418.08,242395.56000000003,22.520000000000003
2020,4,NJ,4312234.6,67456.0,2999703.1000000006,2981356.61,18346.489999999998
2020,4,NM,1061268.216,16065.0,267519.16,263813.62,3705.54
2020,4,NV,2074088.5,25235.0,1160920.01,1155160.51,5759.5
2020,4,NY,7761528.9,127290.0,3475283.5300000003,3468196.21,7087.32
2020,4,OH,6161488.65,108991.0,2378589.88,2368089.96,10499.92
2020,4,OK,1050819.0,14461.0,750455.32,742559.7799999999,7895.540000000001
2020,4,OR,1875907.5,34619.0,447197.88,446788.9,408.97999999999996
2020,4,PA,3875550.12,59240.0,2093770.59,2059711.77,34058.82
2020,4,RI,436967.0,8648.0,217252.34,217240.81,11.530000000000001
2020,4,SC,779933.6,11220.0,335562.02999999997,335110.99,451.04
2020,4,SD,64598.0,1301.0,54122.43,53239.130000000005,883.3
2020,4,TN,1934393.6,26732.0,595299.11,562187.0,33112.11
2020,4,TX,459596.7,6652.0,596997.9,585553.45,11444.449999999999
2020,4,UT,766069.6,13389.0,319775.70999999996,317141.37,2634.34
2020,4,VA,1832684.44,41055.0,17242164.15,17236499.049999997,5665.1
2020,4,VT,276194.0,4028.0,201461.24,201451.19,10.05
2020,4,WA,3302940.4,55133.0,907258.7399999999,900395.9199999999,6862.82
2020,4,WI,2357018.9000000004,36583.0,1320005.33,1283528.36,36476.97
2020,4,WV,498696.39999999997,8688.0,218243.77999999997,215571.88999999998,2671.89
2020,4,WY,92680.2,1492.0,98045.51,98045.51,0.0
2020,4,XX,94141896.03100002,1506899.0,66551296.08,65905066.70999999,646229.37
2021,1,AK,276938.0,4599.0,219927.16999999998,219112.52,814.65
2021,1,AL,617532.71,11964.0,410707.02,398776.26,11930.76
2021,1,AR,343895.0,6254.0,110415.91,110408.13,7.78
2021,1,AZ,4687870.09,63776.0,2009258.73,1992963.5,16295.23
2021,1,CA,5398039.699999999,85719.0,3284110.5999999996,3100796.0300000003,183314.57
2021,1,CO,2651506.0300000003,44590.0,1271936.4200000002,1269001.76,2934.66
2021,1,CT,2024836.9,36503.0,1847006.5400000003,1831505.6300000001,15500.91
2021,1,DC,276828.0,5557.0,89787.73,89491.79,295.94
2021,1,DE,635136.0,10990.0,348343.98000000004,342417.48000000004,5926.5
2021,1,FL,4890080.91,72742.0,2373180.92,2364095.58,9085.34
2021,1,GA,2748126.9,40009.0,1003610.6399999999,1000279.45,3331.1899999999996
2021,1,HI,484013.0,7635.0,111823.79999999999,111823.79999999999,0.0
2021,1,IA,485100.0,8677.0,221847.46,188878.96000000002,32968.5
2021,1,ID,516883.0,7878.0,251346.70000000004,245958.99,5387.710000000001
2021,1,IL,971595.05,16129.0,498227.59,465390.54,32837.049999999996
2021,1,IN,2311476.2,32000.0,1113134.53,1112791.1199999999,343.41
2021,1,KS,399454.0,7459.0,406679.1,383759.77,22919.33
2021,1,KY,807602.3,11548.0,445407.67999999993,432318.68000000005,13089.0
2021,1,LA,1159077.5,27468.0,611989.8699999999,611978.72,11.15
2021,1,MA,2719586.5,47250.0,1505491.3900000001,1444996.2,60495.19
2021,1,MD,4490639.8,65544.0,1662268.9299999997,1633936.56,28332.37
2021,1,ME,503304.0,8105.0,360849.95999999996,343950.97,16898.99
2021,1,MI,2110342.468,35153.0,786520.7699999999,784874.02,1646.75
2021,1,MN,1914174.1,37041.0,1022448.5700000001,996749.64,25698.93
2021,1,MO,1465474.2999999998,22621.0,1236735.5899999999,1232881.63,3853.96
2021,1,MS,363776.2,8423.0,184650.0,163830.8,20819.200000000004
2021,1,MT,522287.19999999995,8666.0,239951.18999999994,238736.77999999997,1214.41
2021,1,NC,4455836.98,61890.0,4100192.76,4074590.62,25602.14
2021,1,ND,90862.0,2256.0,45803.86,45785.240000000005,18.62
2021,1,NE,289860.0,5795.0,379187.65,377515.80000000005,1671.85
2021,1,NH,321595.672,5956.0,213218.31,213037.43000000002,180.88
2021,1,NJ,4141139.9,64845.0,2822042.95,2788566.6,33476.35
2021,1,NM,994004.5,15676.0,255540.64,251378.21000000002,4162.43
2021,1,NV,1852959.0,22650.0,1092123.54,1083320.5,8803.04
2021,1,NY,7385266.9799999995,121853.0,3149924.61,3140660.76,9263.85
2021,1,OH,5603449.390000001,99699.0,2210278.8899999997,2196425.5,13853.39
2021,1,OK,995170.6,13626.0,697245.86,688656.59,8589.27
2021,1,OR,1825048.45,33957.0,449189.18000000005,446027.87,3161.3099999999995
2021,1,PA,3663700.5,56557.0,2072481.97,2019910.63,52571.34
2021,1,RI,429341.0,8903.0,221668.56,221649.87,18.69
2021,1,SC,934326.5,13054.0,405758.92,405313.54,445.38
2021,1,SD,66406.0,1324.0,48770.590000000004,47976.490000000005,794.1000000000001
2021,1,TN,1836181.4,25361.0,549100.4299999999,516640.88,32459.55
2021,1,TX,447291.0,6591.0,521819.98000000004,505540.04000000004,16279.939999999999
2021,1,UT,723557.25,13036.0,259077.3,256353.58,2723.72
2021,1,VA,1793121.51,40300.0,17914977.53,17901110.39,13867.140000000003
2021,1,VT,275166.0,4121.0,216564.72000000003,216477.37000000002,87.35
2021,1,WA,3142438.0999999996,53863.0,834111.96,823725.86,10386.099999999999
2021,1,WI,2340258.0999999996,36985.0,1336581.64,1294426.01,42155.630000000005
2021,1,WV,497469.96,8462.0,225523.88999999998,224371.41999999998,1152.4699999999998
2021,1,WY,91588.0,1463.0,91614.77000000002,91597.77000000002,17.0
2021,1,XX,91196231.155,1468948.0,66353828.39,65462783.13,891045.26
2021,2,AK,257625.0,4337.0,209782.47,208200.28,1582.19
2021,2,AL,564507.6000000001,11039.0,393507.52,381169.97,12337.55
2021,2,AR,359674.1,6683.0,123360.73000000001,123225.13999999998,135.59
2021,2,AZ,4627577.92,64262.0,1916500.2199999997,1896744.8900000001,19755.33
2021,2,CA,5666448.04,93486.0,3482398.76,3122690.83,359707.93000000005
2021,2,CO,2578769.84,43400.0,1252311.73,1246928.5299999998,5383.2
2021,2,CT,1697610.0,31640.0,1559472.32,1545947.65,13524.67
2021,2,DC,285282.0,6001.0,78155.85,77816.32999999999,339.52
2021,2,DE,652743.0,11257.0,366310.77,364312.34,1998.43
2021,2,FL,4963844.5600000005,74806.0,2387941.5,2376171.33,11770.17
2021,2,GA,2719508.5,39784.0,949199.69,946781.6199999999,2418.07
2021,2,HI,469637.0,7733.0,98556.97,98556.97,0.0
2021,2,IA,529826.5,10318.0,216012.8,177752.18,38260.619999999995
2021,2,ID,492826.0,7548.0,242296.26,239650.47,2645.79
2021,2,IL,919100.2,15573.0,458903.93000000005,423734.94999999995,35168.98
2021,2,IN,2360424.4,33299.0,1005823.8099999999,1005434.3499999999,389.46000000000004
2021,2,KS,397061.6,7731.0,405451.0899999999,383282.11,22168.980000000003
2021,2,KY,2449010.1,37300.0,681202.98,658171.65,23031.33
2021,2,LA,1180139.54,28654.0,546352.91,546322.28,30.630000000000003
2021,2,MA,2961094.5,52651.0,1622979.81,1546060.78,76919.03
2021,2,MD,4369810.36,66441.0,1610011.88,1582301.88,27709.999999999996
2021,2,ME,529500.6,8536.0,364825.63,346494.93,18330.7
2021,2,MI,2174216.637,36290.0,689505.37,686326.63,3178.7400000000002
2021,2,MN,1884610.0,36338.0,871448.41,849561.72,21886.690000000002
2021,2,MO,1339021.5,21044.0,1035756.96,1033725.8799999999,2031.0800000000004
2021,2,MS,389992.0,9054.0,201793.41999999998,179455.33000000002,22338.09
2021,2,MT,480953.7,7994.0,206224.03000000003,204604.3,1619.73
2021,2,NC,6066999.7,92055.0,3434100.6900000004,3410936.3,23164.39
2021,2,ND,89935.5,2363.0,39991.090000000004,39977.26,13.83
2021,2,NE,304823.0,6197.0,368786.19999999995,367500.48,1285.72
2021,2,NH,328097.875,6049.0,196294.58999999997,196181.76999999996,112.82000000000001
2021,2,NJ,4133159.0,65020.0,2683952.1399999997,2650421.6999999997,33530.44
2021,2,NM,698413.3,11449.0,216286.39,213936.94999999998,2349.4400000000005
2021,2,NV,2164140.0,26514.0,717440.13,714686.6300000001,2753.5
2021,2,NY,7461580.300000001,126191.0,2944844.59,2938961.19,5883.4
2021,2,OH,5683800.640000001,103306.0,2066294.9400000002,2055876.2,10418.74
2021,2,OK,991256.0,13966.0,673696.57,664382.94,9313.63
2021,2,OR,1796411.5,34523.0,405669.55000000005,405293.13,376.41999999999996
2021,2,PA,3673995.9,57448.0,2161975.99,2111332.88,50643.11
2021,2,RI,374338.5,7715.0,194278.22000000003,194269.06,9.16
2021,2,SC,1025393.5,13729.0,389355.95000000007,389218.16000000003,137.79000000000002
2021,2,SD,70415.0,1445.0,107014.19,104333.56999999999,2680.62
2021,2,TN,1756647.3,25354.0,539907.35,506847.12,33060.229999999996
2021,2,TX,450974.5,7046.0,491645.30000000005,471610.47,20034.83
2021,2,UT,747674.95,13567.0,271036.66,268446.39,2590.27
2021,2,VA,1817084.89,42494.0,18381891.729999997,18367475.03,14416.7
2021,2,VT,282125.0,4172.0,208919.46,208884.85,34.61
2021,2,WA,3130842.35,53820.0,811892.25,802596.05,9296.2
2021,2,WI,2327744.75,37649.0,1310912.95,1270494.27,40418.68
2021,2,WV,482378.5,8578.0,234426.60000000003,230745.60000000003,3681.0
2021,2,WY,87014.58,1444.0,99997.78,98751.31,1246.47
2021,2,XX,94389107.42199999,1550746.0,64562821.29,63508243.61,1054577.6800000002
2021,3,AK,257734.0,4209.0,196844.97,195909.10000000003,935.87
2021,3,AL,494095.8,9910.0,339503.74,330736.76999999996,8766.97
2021,3,AR,374191.3,6841.0,122560.29999999999,122483.73,76.57
2021,3,AZ,4586161.78,64517.0,1976550.3499999999,1959277.81,17272.54
2021,3,CA,5588456.02,92559.0,3212121.0599999996,3164352.25,47768.81
2021,3,CO,2494599.15,42484.0,1204403.22,1198581.01,5822.21
2021,3,CT,1929681.5,36206.0,1780433.69,1764198.3000000003,16235.39
2021,3,DC,262117.0,5765.0,60731.56999999999,60458.03999999999,273.53
2021,3,DE,637873.0,10959.0,332204.7,329813.52,2391.18
2021,3,FL,4894312.76,72486.0,2368689.3899999997,2359690.79,8998.6
2021,3,GA,2611816.5,37197.0,939003.89,936965.26,2038.63
2021,3,HI,358939.13,5829.0,74824.11,74824.11,0.0
2021,3,IA,528147.7,10435.0,214727.03,178545.53999999998,36181.49
2021,3,ID,533345.0,7799.0,257384.45999999996,254078.9,3305.5599999999995
2021,3,IL,1008861.15,17005.0,594668.74,524654.0,70014.74
2021,3,IN,2404486.1399999997,33624.0,981638.7100000001,979043.0900000001,2595.62
2021,3,KS,397090.0,7625.0,399882.14999999997,377514.6399999999,22367.51
2021,3,KY,2340820.0,33935.0,487410.23,477155.57999999996,10254.65
2021,3,LA,1099768.4,25833.0,535133.78,535100.89,32.89
2021,3,MA,2681544.5,48798.0,1462219.1099999999,1393286.68,68932.43
2021,3,MD,4268912.5,64161.0,1406369.2200000002,1380136.42,26232.8
2021,3,ME,444968.0,7482.0,309512.77999999997,294439.36999999994,15073.41
2021,3,MI,2165701.014,36454.0,699746.2,696925.71,2820.4900000000002
2021,3,MN,1898709.9,35885.0,809554.92,789596.82,19958.1
2021,3,MO,1496979.4,23694.0,1134190.7,1131262.82,2927.88
2021,3,MS,509058.0,11440.0,229633.78999999998,201245.03,28388.760000000002
2021,3,MT,517010.618,8326.0,221434.96999999997,219671.66999999998,1763.3000000000002
2021,3,NC,4222074.8,61600.0,3288876.91,3271328.1799999997,17548.73
2021,3,ND,81719.0,2204.0,37110.009999999995,37087.5,22.509999999999998
2021,3,NE,423851.0,8439.0,484285.72,483746.28,539.44
2021,3,NH,336832.675,6031.0,173221.38,173196.87,24.509999999999998
2021,3,NJ,4081696.0,64444.0,2553989.21,2519655.46,34333.75000000001
2021,3,NM,894195.1399999999,14560.0,211822.8,207839.85,3982.95
2021,3,NV,2100472.0,26340.0,682966.16,677197.0,5769.16
2021,3,NY,7335717.6,123128.0,2814745.6499999994,2809484.69,5260.96
2021,3,OH,5532834.5,101150.0,1992163.14,1983681.07,8482.07
2021,3,OK,1075673.9,15596.0,684932.09,678895.4399999998,6036.65
2021,3,OR,1692660.0,31902.0,379427.63,379067.67,359.96000000000004
2021,3,PA,3624740.88,56978.0,2098279.66,2055304.75,42974.91
2021,3,RI,442400.4,9351.0,200157.28999999998,200147.57,9.72
2021,3,SC,1028186.8,13813.0,419054.55000000005,417936.37,1118.18
2021,3,SD,58824.05,1228.0,76946.43,75979.34,967.0899999999999
2021,3,TN,1673398.5,24306.0,511335.26,479723.1699999999,31612.09
2021,3,TX,463789.9,7331.0,525054.8300000001,508579.68999999994,16475.14
2021,3,UT,701953.7,12938.0,262662.64,260965.08000000002,1697.56
2021,3,VA,1828798.85,42324.0,17820620.14,17809799.62,10820.52
2021,3,VT,277898.0,4057.0,209055.93,208864.75,191.17999999999998
2021,3,WA,2877796.7,49791.0,729125.8800000001,721974.27,7151.610000000001
2021,3,WI,2255112.75,36552.0,1308280.56,1262769.4700000002,45511.09
2021,3,WV,487167.0,8834.0,262821.42,258996.53,3824.8900000000003
2021,3,WY,85131.5,1406.0,89387.26000000001,88129.4,1257.86
2021,3,XX,91504652.357,1501215.0,62967514.980000004,62167199.410000004,800315.5700000001
2021,4,AK,246338.0,3995.0,173628.15,173479.11,149.04
2021,4,AL,613047.9,12375.0,406334.99,395910.86,10424.130000000001
2021,4,AR,339399.3,6275.0,126190.25,126138.54000000001,51.71
2021,4,AZ,4388888.17,60381.0,1943347.65,1922108.45,21239.2
2021,4,CA,5384149.4120000005,89056.0,3125528.1100000003,2950883.49,174644.62
2021,4,CO,2425858.75,40862.0,1152570.78,1149082.77,3488.0099999999998
2021,4,CT,1617276.0,30301.0,1449070.28,1439993.85,9076.43
2021,4,DC,335241.0,7343.0,80146.05,79825.39,320.65999999999997
2021,4,DE,620024.0,10388.0,316247.13999999996,314615.83999999997,1631.2999999999997
2021,4,FL,4814124.9399999995,71920.0,2332125.7,2324501.6500000004,7624.049999999999
2021,4,GA,2754547.0,39282.0,959886.4199999999,957607.1399999999,2279.2799999999997
2021,4,HI,355477.0,5833.0,69011.83,69011.83,0.0
2021,4,IA,514737.0,10445.0,227843.75,179735.24,48108.51
2021,4,ID,540365.0,7780.0,273757.98,267879.51999999996,5878.46
2021,4,IL,1132683.8,18584.0,788625.58,655003.24,133622.34
2021,4,IN,2431054.6399999997,33756.0,978969.8200000001,976944.84,2024.98
2021,4,KS,385182.4,7315.0,281526.77999999997,266207.80999999994,15318.97
2021,4,KY,1184796.9,19053.0,282882.85,277755.01,5127.84
2021,4,LA,1131911.5,26968.0,561056.91,561025.73,31.18
2021,4,MA,2543695.6,46528.0,1373759.97,1311582.3900000001,62177.58
2021,4,MD,4209560.6,61624.0,1322645.45,1297459.9900000002,25185.46
2021,4,ME,449713.0,7412.0,289246.75000000006,278437.2700000001,10809.48
2021,4,MI,2092498.6800000002,35319.0,669715.18,667971.14,1744.0399999999997
2021,4,MN,1847882.0,34028.0,781755.0,763372.73,18382.269999999997
2021,4,MO,1411441.9,23173.0,1004629.05,1000756.1099999999,3872.94
2021,4,MS,557044.0,12399.0,272758.68,241709.88000000003,31048.8
2021,4,MT,522317.936,8138.0,215337.11,213198.89999999997,2138.21
2021,4,NC,3667987.3000000003,53319.0,2784442.51,2771648.2299999995,12794.279999999999
2021,4,ND,85540.0,2117.0,36272.08,36097.43,174.64999999999998
2021,4,NE,439907.0,8739.0,496657.36000000004,496636.16000000003,21.2
2021,4,NH,326692.015,5797.0,174780.87,174754.55,26.32
2021,4,NJ,4001416.0,62879.0,2549436.51,2472646.2700000005,76790.23999999999
2021,4,NM,775661.0,12487.0,174361.63,171740.75,2620.88
2021,4,NV,1999708.0,24371.0,650860.34,646220.1699999999,4640.17
2021,4,NY,7137572.6,118777.0,2705824.16,2699622.25,6201.91
2021,4,OH,5370381.15,95175.0,2054060.4,2046833.12,7227.28
2021,4,OK,1197744.5,17565.0,739936.6599999999,731202.32,8734.34
2021,4,OR,1609605.45,30120.0,371263.27999999997,371016.52,246.76
2021,4,PA,3559012.84,54500.0,2183448.4899999998,2139119.5,44328.99
2021,4,RI,413511.5,8875.0,216264.1,216261.03,3.07
2021,4,SC,996955.7,13490.0,396808.42000000004,395697.13,1111.29
2021,4,SD,64936.0,1297.0,81401.42,79661.38,1740.04
2021,4,TN,1723206.3,25140.0,558855.34,527314.49,31540.85
2021,4,TX,457549.0,7428.0,509222.98,491428.37000000005,17794.61
2021,4,UT,703363.3500000001,12582.0,231155.2,228411.87,2743.33
2021,4,VA,1752597.3599999999,40450.0,15273211.000000002,15260293.79,12917.21
2021,4,VT,302978.0,4185.0,214974.33000000002,214889.3,85.03
2021,4,WA,2855412.6,48490.0,716881.11,710293.2699999999,6587.839999999999
2021,4,WI,2331011.3499999996,37236.0,1320599.87,1284337.79,36262.08
2021,4,WV,445127.0,7967.0,264010.67000000004,259860.63,4150.04
2021,4,WY,88141.0,1416.0,90937.10999999999,90148.15999999997,788.95
2021,4,XX,88258621.057,1439821.0,58583797.099999994,57669056.86,914740.24
2022,1,AK,241559.8,4016.0,161701.5,161679.34999999998,22.15
2022,1,AL,475802.10000000003,9568.0,328688.13,317885.57,10802.559999999998
2022,1,AR,336741.5,6249.0,122640.5,122530.33,110.16999999999999
2022,1,AZ,4357125.6,60351.0,1718444.85,1667028.97,51415.87999999999
2022,1,CA,3930311.8,65889.0,2540350.38,2418643.0599999996,121707.31999999999
2022,1,CO,2408756.08,40633.0,1156797.4,1151140.17,5657.23
2022,1,CT,1704555.6,31465.0,1615309.0799999998,1606595.7999999998,8713.28
2022,1,DC,253003.4,5418.0,56559.729999999996,56226.82000000001,332.91
2022,1,DE,604942.0,10036.0,352726.87,349318.38,3408.49
2022,1,FL,4467291.699999999,67533.0,2321951.31,2313882.0300000003,8069.280000000001
2022,1,GA,2421969.0,35492.0,846802.0,843798.8,3003.2
2022,1,HI,349286.0,5793.0,67645.18,67645.18,0.0
2022,1,IA,511595.5,10708.0,307683.47000000003,193198.95,114484.51999999999
2022,1,ID,543576.0,8091.0,233769.16,232154.24000000002,1614.9199999999998
2022,1,IL,1096472.7,18281.0,788134.77,662970.1900000001,125164.58
2022,1,IN,2404368.33,34081.0,1006363.36,995506.93,10856.429999999998
2022,1,KS,332954.0,6587.0,95031.28,94106.31,924.97
2022,1,KY,1207485.2,18354.0,275327.78,272148.61,3179.17
2022,1,LA,1153508.0,26987.0,530853.21,530853.01,0.2
2022,1,MA,2335242.88,42834.0,1294611.09,1232826.71,61784.38
2022,1,MD,4087580.305,59684.0,1318407.57,1294065.68,24341.89
2022,1,ME,450508.0,7518.0,302261.11,285038.47000000003,17222.64
2022,1,MI,2071252.6400000001,35812.0,711432.1499999999,706283.3800000001,5148.77
2022,1,MN,1810527.7,34652.0,849276.29,829185.1499999999,20091.14
2022,1,MO,1366249.4300000002,22467.0,974787.06,969822.1499999999,4964.91
2022,1,MS,502070.0,11055.0,253948.23,226153.97000000003,27794.260000000002
2022,1,MT,510693.8,8024.0,230616.99,228962.96000000002,1654.0299999999997
2022,1,NC,3693473.5999999996,53605.0,2842433.77,2821633.29,20800.48
2022,1,ND,86075.0,2191.0,35981.0,35953.130000000005,27.869999999999997
2022,1,NE,461776.0,8827.0,499256.02,499076.34,179.68
2022,1,NH,323378.397,5916.0,125970.28,125962.60000000002,7.680000000000001
2022,1,NJ,3848166.0,61262.0,2514485.2399999998,2397955.09,116530.15
2022,1,NM,883434.0,14505.0,192859.97999999998,189708.82,3151.16
2022,1,NV,1396297.0,18611.0,472663.04,468069.20999999996,4593.83
2022,1,NY,6806381.76,116295.0,2518059.8400000003,2508581.82,9478.02
2022,1,OH,5177702.43,93312.0,1943602.5000000002,1927843.53,15758.97
2022,1,OK,1218858.0,17847.0,725969.02,720045.6399999999,5923.38
2022,1,OR,1554019.6,29870.0,354001.5,351897.4199999999,2104.08
2022,1,PA,3430206.99,53501.0,2212661.7199999997,2153569.84,59091.87999999999
2022,1,RI,405254.0,8590.0,214128.28,214117.64,10.64
2022,1,SC,919472.5,12239.0,359109.79,358274.62,835.1700000000001
2022,1,SD,64410.0,1303.0,106275.34999999999,103540.41999999998,2734.9300000000003
2022,1,TN,1392417.5,20583.0,443392.11,416595.34,26796.77
2022,1,TX,445621.0,7389.0,524293.75,498749.11,25544.64
2022,1,UT,636254.1,11795.0,175872.48,173176.52000000002,2695.96
